open_time,ticket,symbol,type,open_price,profit,stop_loss,take_profit,close_time,close_price,commission,swap,profit_total
2025.07.08 13:27:22,1126677303,XAUUSD,sell,2,3.324.800,3.323.628,3.314.800,2025.07.08 13:36:13,3.323.868,0.00,0.00,3 026 159.80
2025.07.08 14:16:03,1127170263,XAUUSD,buy,2,3.305.500,3.306.509,3.315.500,2025.07.08 14:19:01,3.306.327,0.00,0.00,2 686 398.76
2025.07.08 14:44:46,1127536288,XAUUSD,sell,2,3.298.000,3.296.887,3.288.000,2025.07.08 14:48:21,3.297.030,0.00,0.00,3 151 503.67
2025.07.08 15:03:20,1127675135,XAUUSD,buy,2,3.294.791,3.295.914,3.304.800,2025.07.08 15:06:27,3.295.914,0.00,0.00,3 649 259.54
2025.07.08 15:14:42,1127860181,XAUUSD,sell,2,3.292.531,3.291.020,3.282.500,2025.07.08 15:15:09,3.291.020,0.00,0.00,4 908 884.61
2025.07.08 15:21:28,1127940674,XAUUSD,sell,2,3.294.800,3.297.800,3.284.800,2025.07.08 15:31:01,3.297.800,0.00,0.00,-9 775 698.96
2025.07.08 15:32:51,1128021904,XAUUSD,sell,2,3.295.700,3.298.700,3.285.700,2025.07.08 15:47:38,3.298.700,0.00,0.00,-9 778 591.20
2025.07.08 15:35:36,1128034996,XAUUSD,buy,2,3.295.096,3.296.524,3.305.100,2025.07.08 15:37:04,3.296.524,0.00,0.00,4 640 615.01
2025.07.08 15:42:44,1128076175,XAUUSD,sell,2,3.297.200,3.300.200,3.287.200,2025.07.08 15:51:11,3.300.200,0.00,0.00,-9 778 591.20
2025.07.08 16:43:12,1128368282,XAUUSD,sell,2,3.297.500,3.300.500,3.287.500,2025.07.08 16:43:12,3.297.785,0.00,0.00,-928 965.78
2025.07.09 5:06:24,1130339431,XAUUSD,sell,2,3.294.500,3.297.500,3.284.500,2025.07.09 5:06:28,3.294.808,0.00,0.00,-1 002 702.40
2025.07.09 5:20:36,1130394979,XAUUSD,buy,0.02,3.294.500,3.291.500,3.304.500,2025.07.09 5:30:13,3.291.500,0.00,0.00,-97 665.80
2025.07.09 6:13:26,1130642905,XAUUSD,buy,0.02,3.288.000,3.288.903,3.298.000,2025.07.09 6:18:29,3.288.903,0.00,0.00,29 381.90
2025.07.09 6:25:16,1130703061,XAUUSD,buy,0.02,3.287.242,3.288.483,3.297.266,2025.07.09 6:38:02,3.288.442,0.00,0.00,38 948.09
2025.07.09 6:33:58,1130728363,XAUUSD,buy,0.02,3.286.100,3.287.020,3.296.100,2025.07.09 6:36:42,3.287.020,0.00,0.00,29 860.12
2025.07.09 7:26:04,1130957777,XAUUSD,sell,0.02,3.292.800,3.291.786,3.282.800,2025.07.09 7:28:52,3.291.856,0.00,0.00,30 645.58
2025.07.09 7:31:09,1130989592,XAUUSD,buy,0.02,3.290.100,3.291.963,3.300.100,2025.07.09 7:40:22,3.291.940,0.00,0.00,59 702.16
2025.07.09 7:40:50,1131027841,XAUUSD,sell,0.02,3.292.700,3.291.656,3.282.700,2025.07.09 7:42:52,3.291.766,0.00,0.00,30 335.33
2025.07.09 7:48:29,1131064594,XAUUSD,sell,0.02,3.292.950,3.295.950,3.282.950,2025.07.09 7:52:53,3.295.950,0.00,0.00,-97 649.17
2025.07.09 7:50:57,1131095645,XAUUSD,sell,0.02,3.293.725,3.292.646,3.283.700,2025.07.09 7:57:36,3.292.898,0.00,0.00,26 771.48
2025.07.09 8:19:34,1131214555,XAUUSD,buy,0.02,3.287.000,3.284.000,3.297.000,2025.07.09 8:36:56,3.284.000,0.00,0.00,-97 638.85
2025.07.09 10:39:51,1131827791,XAUUSD,sell,0.02,3.294.975,3.293.918,3.284.975,2025.07.09 11:11:50,3.294.128,0.00,0.00,27 412.35
2025.07.09 10:46:18,1131853442,XAUUSD,sell,0.02,3.296.011,3.294.707,3.286.000,2025.07.09 10:46:33,3.294.895,0.00,0.00,36 174.70
2025.07.09 10:52:56,1131879535,XAUUSD,sell,0.02,3.294.975,3.293.920,3.284.975,2025.07.09 11:11:51,3.294.128,0.00,0.00,27 412.35
2025.07.09 11:26:03,1132034727,XAUUSD,buy,0.02,3.289.788,3.286.788,3.299.788,2025.07.09 11:30:29,3.286.788,0.00,0.00,-97 627.82
2025.07.09 11:54:44,1132184043,XAUUSD,buy,0.02,3.285.000,3.286.032,3.295.000,2025.07.09 12:00:08,3.286.030,0.00,0.00,33 434.64
2025.07.09 12:53:33,1132629481,XAUUSD,sell,0.02,3.295.500,3.298.500,3.285.500,2025.07.09 13:01:14,3.298.500,0.00,0.00,-97 627.77
2025.07.09 13:00:39,1132675595,XAUUSD,sell,0.02,3.296.111,3.299.111,3.286.111,2025.07.09 13:13:28,3.299.111,0.00,0.00,-97 643.43
2025.07.09 17:07:01,1134180500,XAUUSD,buy,0.02,3.311.400,3.312.859,3.321.400,2025.07.09 17:10:14,3.312.805,0.00,0.00,45 586.57
2025.07.09 17:21:42,1134233241,XAUUSD,buy,0.02,3.311.844,3.312.841,3.321.844,2025.07.09 17:30:49,3.312.841,0.00,0.00,32 287.63
2025.07.09 17:45:20,1134318541,XAUUSD,buy,0.02,3.310.300,3.311.353,3.320.300,2025.07.09 17:50:45,3.311.353,0.00,0.00,34 238.51
2025.07.09 17:54:26,1134334010,XAUUSD,buy,0.02,3.310.221,3.311.339,3.320.221,2025.07.09 18:18:03,3.311.144,0.00,0.00,30 012.29
2025.07.09 18:20:22,1134443992,XAUUSD,sell,0.02,3.312.000,3.310.959,3.302.000,2025.07.09 18:40:11,3.311.000,0.00,0.00,32 445.66
2025.07.09 18:41:58,1134516156,XAUUSD,sell,0.02,3.311.400,3.310.493,3.301.400,2025.07.09 18:46:06,3.310.493,0.00,0.00,29 363.36
2025.07.09 18:51:26,1134533573,XAUUSD,sell,0.02,3.311.400,3.314.400,3.301.400,2025.07.09 19:04:09,3.314.400,0.00,0.00,-97 622.28
2025.07.09 19:01:16,1134563897,XAUUSD,sell,0.02,3.312.000,3.315.000,3.302.000,2025.07.09 19:04:23,3.315.261,0.00,0.00,-106 082.88
2025.07.09 20:28:51,1134782751,XAUUSD,buy,0.02,3.312.700,3.314.063,3.322.700,2025.07.09 20:48:04,3.314.053,0.00,0.00,43 958.68
2025.07.09 20:32:12,1134785802,XAUUSD,buy,0.02,3.312.800,3.314.063,3.322.800,2025.07.09 20:48:04,3.314.053,0.00,0.00,40 714.50
2025.07.09 20:40:58,1134796143,XAUUSD,buy,0.02,3.312.700,3.314.063,3.322.700,2025.07.09 20:48:04,3.314.053,0.00,0.00,43 958.68
2025.07.09 20:45:00,1134799039,XAUUSD,buy,0.02,3.312.700,3.314.059,3.322.700,2025.07.09 20:47:54,3.313.998,0.00,0.00,42 174.38
2025.07.10 1:58:50,1135337878,XAUUSD,buy,0.02,3.322.200,3.323.102,3.332.200,2025.07.10 2:01:11,3.322.996,0.00,0.00,25 776.47
2025.07.10 2:21:41,1135398194,XAUUSD,buy,0.02,3.322.200,3.323.129,3.332.200,2025.07.10 2:25:02,3.323.095,0.00,0.00,28 981.17
2025.07.10 4:43:20,1135813346,XAUUSD,buy,0.02,3.318.500,3.320.024,3.328.500,2025.07.10 4:48:46,3.319.947,0.00,0.00,46 809.40
2025.07.10 7:18:51,1136445670,XAUUSD,buy,0.02,3.326.100,3.327.328,3.336.100,2025.07.10 7:20:25,3.327.292,0.00,0.00,38 550.79
2025.07.10 9:00:53,1136866713,XAUUSD,sell,0.02,3.330.113,3.328.744,3.320.100,2025.07.10 9:10:00,3.328.806,0.00,0.00,42 441.37
2025.07.10 9:34:58,1137004621,XAUUSD,buy,0.02,3.325.800,3.322.800,3.335.800,2025.07.10 10:13:04,3.322.800,0.00,0.00,-97 482.09
2025.07.10 10:01:29,1137126807,XAUUSD,buy,0.02,3.325.800,3.322.800,3.335.800,2025.07.10 10:13:04,3.322.800,0.00,0.00,-97 482.09
2025.07.10 10:32:43,1137265293,XAUUSD,buy,0.02,3.325.600,3.326.682,3.335.600,2025.07.10 10:35:35,3.326.648,0.00,0.00,34 015.13
2025.07.10 11:50:06,1137619903,XAUUSD,buy,0.02,3.323.800,3.320.800,3.333.800,2025.07.10 11:52:45,3.320.800,0.00,0.00,-97 492.40
2025.07.10 12:40:58,1137971689,XAUUSD,buy,0.02,3.323.800,3.324.788,3.333.800,2025.07.10 12:53:43,3.324.769,0.00,0.00,31 459.81
2025.07.10 13:37:52,1138381356,XAUUSD,sell,0.02,3.326.500,3.325.409,3.316.500,2025.07.10 13:38:41,3.325.643,0.00,0.00,27 733.82
2025.07.10 14:15:58,1138778723,XAUUSD,sell,0.02,3.320.503,3.318.549,3.310.500,2025.07.10 14:18:46,3.318.602,0.00,0.00,61 770.07
2025.07.10 16:24:09,1139458352,XAUUSD,buy,0.02,3.317.100,3.314.100,3.327.100,2025.07.10 16:34:23,3.314.100,0.00,0.00,-97 581.81
2025.07.10 16:41:33,1139574768,XAUUSD,buy,0.02,3.314.100,3.315.131,3.324.100,2025.07.10 16:59:00,3.315.094,0.00,0.00,32 270.60
2025.07.11 11:27:47,1143464379,XAUUSD,sell,0.02,3.344.810,3.347.800,3.334.800,2025.07.11 11:32:15,3.347.800,0.00,0.00,-97 088.64
2025.07.11 11:47:59,1143599687,XAUUSD,sell,0.02,3.348.800,3.347.421,3.338.800,2025.07.11 11:58:51,3.347.421,0.00,0.00,44 678.42
2025.07.11 12:41:06,1143852164,XAUUSD,sell,0.02,3.352.500,3.355.500,3.342.500,2025.07.11 12:49:38,3.355.500,0.00,0.00,-97 428.76
2025.07.21 4:26:09,1182089280,XAUUSD,buy,0.1,3.354.059,3.363.439,3.453.900,2025.07.21 5:18:29,3.363.439,0.00,0.00,1 529 400.33
2025.07.21 4:41:11,1182129051,XAUUSD,sell,0.1,3.356.518,3.363.500,3.346.500,2025.07.21 5:15:37,3.363.500,0.00,0.00,-1 141 897.60
2025.07.21 4:47:18,1182129056,XAUUSD,buy,0.1,3.357.500,3.363.481,3.367.500,2025.07.21 5:18:28,3.363.481,0.00,0.00,975 196.52
2025.07.21 5:20:09,1182332773,XAUUSD,buy,0.1,3.364.000,3.367.577,3.374.000,2025.07.21 5:29:12,3.367.577,0.00,0.00,583 225.79
2025.07.21 6:01:02,1182510275,XAUUSD,sell,0.1,3.368.500,3.367.286,3.358.500,2025.07.21 6:04:01,3.367.307,0.00,0.00,194 558.30
2025.07.21 9:30:00,1183357051,XAUUSD,buy,0.1,3.365.000,3.367.013,3.375.000,2025.07.21 10:07:13,3.367.013,0.00,0.00,327 905.35
2025.07.21 12:23:50,1184296954,XAUUSD,buy,0.1,3.381.102,3.382.340,3.391.000,2025.07.21 12:27:20,3.382.340,0.00,0.00,201 653.56
2025.07.22 0:06:34,1187046022,XAUUSD,sell,0.1,3.391.428,3.388.389,3.381.500,2025.07.22 1:44:06,3.388.578,0.00,0.00,464 248.24
2025.07.22 2:49:07,1187515369,XAUUSD,sell,0.1,3.391.572,3.390.504,3.381.500,2025.07.22 3:15:22,3.390.615,0.00,0.00,155 795.52
2025.07.22 4:06:26,1187742872,XAUUSD,buy,0.1,3.390.000,3.391.617,3.400.000,2025.07.22 12:02:12,3.391.533,0.00,0.00,249 665.69
2025.07.22 8:11:26,1188724748,XAUUSD,sell,0.1,3.387.838,3.385.968,3.378.000,2025.07.22 9:28:47,3.385.968,0.00,0.00,304 574.23
2025.07.22 10:24:38,1189155029,XAUUSD,sell,0.1,3.387.940,3.394.930,3.377.930,2025.07.22 12:16:10,3.394.930,0.00,0.00,-1 141 924.19
2025.07.22 13:54:54,1190509802,XAUUSD,buy,0.1,3.417.000,3.410.000,3.427.000,2025.07.22 14:00:09,3.410.000,0.00,0.00,-1 143 458.77
2025.07.22 13:55:23,1190449069,XAUUSD,buy,0.1,3.415.000,3.408.000,3.425.000,2025.07.22 14:00:18,3.408.000,0.00,0.00,-1 143 458.77
2025.07.22 14:32:37,1190767620,XAUUSD,buy,0.1,3.425.000,3.428.158,3.430.000,2025.07.22 15:03:32,3.428.158,0.00,0.00,513 856.03
2025.07.22 14:38:44,1191008474,XAUUSD,sell,0.1,3.427.000,3.422.872,3.417.000,2025.07.22 14:48:02,3.422.872,0.00,0.00,672 176.39
2025.07.22 14:42:00,1191008458,XAUUSD,buy,0.1,3.425.000,3.428.086,3.435.000,2025.07.22 15:03:32,3.428.086,0.00,0.00,502 140.50
2025.07.22 15:58:57,1191537363,XAUUSD,sell,0.1,3.427.500,3.434.500,3.417.500,2025.07.23 0:15:25,3.434.500,0.00,0.00,-1 139 779.28
2025.07.23 1:02:25,1192857153,XAUUSD,buy,0.1,3.430.019,3.423.019,3.440.019,2025.07.23 1:16:25,3.423.019,0.00,0.00,-1 140 831.98
2025.07.23 3:21:01,1193337145,XAUUSD,buy,0.1,3.426.000,3.422.000,3.433.000,2025.07.23 3:53:58,3.424.213,0.00,0.00,-291 556.34
2025.07.23 3:38:48,1193430955,XAUUSD,buy,0.1,3.426.168,3.419.168,3.436.168,2025.07.23 3:53:58,3.424.213,0.00,0.00,-318 966.22
2025.07.23 4:51:40,1193656733,XAUUSD,sell,0.1,3.423.200,3.419.929,3.419.200,2025.07.23 5:42:56,3.419.200,0.00,0.00,650 974.65
2025.07.23 6:29:40,1194033499,XAUUSD,sell,0.1,3.422.505,3.429.500,3.412.500,2025.07.23 7:17:26,3.429.500,0.00,0.00,-1 141 834.11
2025.07.23 8:47:34,1194690278,XAUUSD,sell,0.1,3.425.213,3.435.000,3.405.000,2025.07.23 10:27:28,3.423.366,0.00,0.00,300 475.59
2025.07.23 9:33:07,1194901599,XAUUSD,sell,0.1,3.432.920,3.434.950,3.404.950,2025.07.23 10:37:08,3.422.807,0.00,0.00,1 645 302.54
2025.07.23 10:03:18,1195003651,XAUUSD,sell,0.1,3.428.938,3.434.950,3.404.950,2025.07.23 10:27:29,3.423.459,0.00,0.00,891 340.41
2025.07.23 18:57:11,1198048320,XAUUSD,buy,0.01,3.393.775,3.383.700,3.413.700,2025.07.24 2:11:30,3.383.700,0.00,0.00,-164 270.99
2025.07.24 2:57:29,1199051873,XAUUSD,buy,0.01,3.384.289,3.383.289,3.385.289,2025.07.24 2:59:25,3.383.140,0.00,0.00,-18 745.51
2025.07.24 2:59:13,1199056684,XAUUSD,buy,0.01,3.384.227,3.383.700,3.413.700,2025.07.24 2:59:22,3.383.394,0.00,0.00,-13 692.37
2025.07.24 9:27:34,1200751030,XAUUSD,buy,0.01,3.363.937,,,2025.07.24 9:28:00,3.364.137,0.00,0.00,3 253.03
2025.07.24 9:27:35,1200751043,XAUUSD,buy,0.01,3.363.937,3.362.153,3.378.937,2025.07.24 9:39:40,3.363.331,0.00,0.00,-9 949.49
2025.07.24 9:28:35,1200754196,XAUUSD,buy,0.01,3.363.775,3.362.153,3.378.805,2025.07.24 9:39:40,3.364.153,0.00,0.00,6 016.80
2025.07.24 9:29:35,1200760496,XAUUSD,buy,0.01,3.363.622,3.362.153,3.378.622,2025.07.24 9:39:40,3.364.108,0.00,0.00,7 968.20
2025.07.24 9:30:35,1200765120,XAUUSD,buy,0.01,3.362.919,3.362.153,3.377.919,2025.07.24 9:39:40,3.364.108,0.00,0.00,19 351.34
2025.07.24 9:31:35,1200769744,XAUUSD,buy,0.01,3.362.697,3.362.153,3.377.697,2025.07.24 9:39:40,3.364.108,0.00,0.00,22 928.90
2025.07.24 9:32:35,1200776026,XAUUSD,buy,0.01,3.362.865,3.362.153,3.377.889,2025.07.24 9:39:40,3.364.108,0.00,0.00,20 164.42
2025.07.24 9:33:36,1200779386,XAUUSD,buy,0.01,3.362.832,3.362.153,3.377.832,2025.07.24 9:39:40,3.364.108,0.00,0.00,20 814.89
2025.07.24 9:34:36,1200784012,XAUUSD,buy,0.01,3.363.997,3.362.153,3.378.997,2025.07.24 9:39:40,3.364.108,0.00,0.00,1 788.78
2025.07.24 9:35:36,1200790233,XAUUSD,buy,0.01,3.364.990,3.362.219,3.379.990,2025.07.24 9:39:40,3.364.108,0.00,0.00,-14 353.36
2025.07.24 9:36:36,1200795955,XAUUSD,buy,0.01,3.365.044,3.362.185,3.380.044,2025.07.24 9:39:40,3.364.108,0.00,0.00,-15 168.89
2025.07.24 9:37:36,1200800329,XAUUSD,buy,0.01,3.363.942,3.362.185,3.378.942,2025.07.24 9:39:40,3.364.108,0.00,0.00,2 764.48
2025.07.24 9:38:04,1200803433,XAUUSD,sell,0.01,3.363.331,3.365.521,3.355.833,2025.07.24 9:39:40,3.363.937,0.00,0.00,0.00
2025.07.24 9:39:06,1200808487,XAUUSD,sell,0.01,3.364.153,3.366.297,3.356.765,2025.07.24 9:39:40,3.363.775,0.00,0.00,0.00
2025.07.24 9:40:09,1200811677,XAUUSD,sell,0.01,3.364.072,3.365.434,3.356.723,2025.07.24 9:53:19,3.362.971,0.00,0.00,17 889.75
2025.07.24 9:41:10,1200816045,XAUUSD,sell,0.01,3.364.411,3.365.495,3.356.999,2025.07.24 9:53:19,3.362.971,0.00,0.00,23 419.30
2025.07.24 9:42:11,1200821070,XAUUSD,sell,0.01,3.363.407,3.365.495,3.356.132,2025.07.24 9:53:19,3.362.971,0.00,0.00,7 155.90
2025.07.24 9:43:13,1200825217,XAUUSD,sell,0.01,3.363.322,3.365.495,3.355.929,2025.07.24 9:53:19,3.362.971,0.00,0.00,5 692.19
2025.07.24 9:44:14,1200828354,XAUUSD,sell,0.01,3.363.658,3.365.630,3.356.270,2025.07.24 9:53:19,3.362.971,0.00,0.00,11 221.75
2025.07.24 9:45:14,1200831497,XAUUSD,sell,0.01,3.363.634,3.365.630,3.356.246,2025.07.24 9:53:19,3.362.971,0.00,0.00,10 733.85
2025.07.24 9:46:14,1200835426,XAUUSD,sell,0.01,3.363.518,3.365.630,3.356.130,2025.07.24 9:53:19,3.362.971,0.00,0.00,8 944.87
2025.07.24 9:47:15,1200838456,XAUUSD,sell,0.01,3.363.682,3.365.794,3.356.294,2025.07.24 9:53:19,3.362.971,0.00,0.00,11 547.02
2025.07.24 10:33:28,1200997704,XAUUSD,sell,0.01,3.362.804,3.365.916,3.351.666,2025.07.24 10:45:51,3.365.916,0.00,0.00,-50 897.74
2025.07.24 10:34:36,1201001368,XAUUSD,sell,0.01,3.363.143,3.366.255,3.352.005,2025.07.24 10:45:52,3.366.255,0.00,0.00,-50 897.74
2025.07.24 11:33:30,1201237318,XAUUSD,sell,0.01,3.361.917,3.365.029,3.350.779,2025.07.24 11:35:24,3.365.029,0.00,0.00,-50 731.66
2025.07.24 12:07:28,1201403114,XAUUSD,sell,0.01,3.362.302,3.365.414,3.351.164,2025.07.24 12:37:41,3.365.414,0.00,0.00,-50 719.86
2025.07.24 12:38:29,1201555816,XAUUSD,sell,0.01,3.364.775,3.357.769,3.353.637,2025.07.24 12:51:43,3.353.637,0.00,0.00,181 172.27
2025.07.24 12:42:48,1201599572,XAUUSD,sell,0.01,3.358.873,3.357.769,3.347.632,2025.07.24 13:07:15,3.357.769,0.00,0.00,17 903.86
2025.07.24 12:50:35,1201678220,XAUUSD,sell,0.01,3.354.657,3.357.786,3.343.519,2025.07.24 13:07:15,3.357.786,0.00,0.00,-51 097.98
2025.07.24 13:17:33,1201893829,XAUUSD,sell,0.01,3.358.849,3.358.508,3.347.711,2025.07.24 13:26:33,3.358.508,0.00,0.00,5 530.86
2025.07.24 13:20:09,1201914790,XAUUSD,sell,0.01,3.355.396,3.358.508,3.344.258,2025.07.24 13:26:33,3.358.508,0.00,0.00,-50 743.45
2025.07.24 13:31:42,1201988669,XAUUSD,sell,0.01,3.359.303,3.362.415,3.348.087,2025.07.24 13:38:24,3.362.415,0.00,0.00,-50 906.42
2025.07.24 14:19:30,1202356629,XAUUSD,buy,0.01,3.373.805,3.374.081,3.384.947,2025.07.24 14:51:07,3.374.081,0.00,0.00,4 389.57
2025.07.24 14:40:22,1202507159,XAUUSD,buy,0.01,3.377.081,3.374.081,3.388.331,2025.07.24 14:51:07,3.374.081,0.00,0.00,-48 919.97
2025.07.24 14:55:40,1202601918,XAUUSD,sell,0.01,3.374.593,3.375.231,3.363.455,2025.07.24 16:44:51,3.370.883,0.00,0.00,60 358.53
2025.07.24 15:22:38,1202771434,XAUUSD,sell,0.01,3.373.665,3.375.231,3.362.527,2025.07.24 16:44:51,3.370.883,0.00,0.00,45 390.92
2025.07.24 15:27:59,1202799029,XAUUSD,sell,0.01,3.374.608,3.375.231,3.363.470,2025.07.24 16:44:51,3.370.883,0.00,0.00,60 683.92
2025.07.24 15:50:13,1202897186,XAUUSD,sell,0.01,3.372.119,3.375.231,3.360.946,2025.07.24 16:44:51,3.370.883,0.00,0.00,20 173.74
2025.07.24 16:01:54,1202940613,XAUUSD,buy,0.01,3.372.749,3.369.749,3.383.999,2025.07.24 16:28:54,3.369.749,0.00,0.00,-48 954.44
2025.07.24 16:44:51,1203121815,XAUUSD,sell,0.01,3.370.771,3.369.968,3.359.633,2025.07.24 17:14:02,3.369.968,0.00,0.00,13 014.54
2025.07.24 16:50:09,1203142663,XAUUSD,sell,0.01,3.368.450,3.369.968,3.357.312,2025.07.24 17:14:02,3.369.968,0.00,0.00,-24 802.11
2025.07.24 16:55:32,1203166127,XAUUSD,sell,0.01,3.368.040,3.369.875,3.356.902,2025.07.24 17:14:00,3.369.875,0.00,0.00,-30 023.61
2025.07.24 17:01:06,1203183396,XAUUSD,sell,0.01,3.366.856,3.369.875,3.355.718,2025.07.24 17:14:00,3.369.875,0.00,0.00,-49 277.87
2025.07.24 17:09:21,1203210253,XAUUSD,sell,0.01,3.368.055,3.371.167,3.356.917,2025.07.24 17:29:43,3.371.167,0.00,0.00,-50 746.41
2025.07.24 17:21:58,1203256089,XAUUSD,sell,0.01,3.368.626,3.371.738,3.357.488,2025.07.24 17:29:47,3.371.738,0.00,0.00,-50 746.41
2025.07.24 17:31:46,1203296452,XAUUSD,sell,0.01,3.370.804,3.373.856,3.359.687,2025.07.24 18:17:17,3.368.842,0.00,0.00,31 884.07
2025.07.24 17:36:38,1203308048,XAUUSD,sell,0.01,3.370.744,3.373.856,3.359.606,2025.07.24 18:17:17,3.368.842,0.00,0.00,30 908.03
2025.07.24 17:43:28,1203326519,XAUUSD,sell,0.01,3.370.752,3.373.864,3.359.614,2025.07.24 18:17:17,3.368.842,0.00,0.00,31 070.70
2025.07.24 18:56:19,1203514057,XAUUSD,buy,0.01,3.371.763,3.371.763,3.373.721,2025.07.24 19:24:37,3.372.618,0.00,0.00,13 993.16
2025.07.24 18:57:19,1203516020,XAUUSD,buy,0.01,3.371.921,3.371.921,3.373.916,2025.07.24 19:24:38,3.372.618,0.00,0.00,11 389.78
2025.07.24 18:58:20,1203517874,XAUUSD,buy,0.01,3.372.022,3.372.022,3.374.128,2025.07.24 19:33:04,3.372.022,0.00,0.00,0.00
2025.07.24 18:59:20,1203519472,XAUUSD,buy,0.01,3.372.023,3.372.023,3.374.155,2025.07.24 19:33:04,3.372.010,0.00,0.00,-163.18
2025.07.24 19:11:35,1203537141,XAUUSD,buy,0.01,3.372.207,3.371.818,3.373.907,2025.07.24 19:12:04,3.371.818,0.00,0.00,-6 363.39
2025.07.24 19:33:11,1203568083,XAUUSD,buy,0.01,3.372.298,3.371.983,3.373.864,2025.07.24 19:34:06,3.371.827,0.00,0.00,-7 669.57
2025.07.25 4:21:36,1204710821,XAUUSD,buy,0.01,3.361.551,3.360.930,3.363.830,2025.07.25 4:26:21,3.360.930,0.00,0.00,-10 132.28
2025.07.25 4:29:00,1204736491,XAUUSD,buy,0.01,3.360.975,3.359.945,3.363.266,2025.07.25 4:39:33,3.359.945,0.00,0.00,-16 835.21
2025.07.25 4:30:21,1204740759,XAUUSD,sell,0.01,3.360.456,3.361.281,3.358.362,2025.07.25 4:32:01,3.361.328,0.00,0.00,-14 215.86
2025.07.25 4:30:52,1204743086,XAUUSD,buy,0.01,3.360.668,3.359.961,3.362.804,2025.07.25 4:39:33,3.359.936,0.00,0.00,-11 931.75
2025.07.25 4:32:23,1204748872,XAUUSD,sell,0.01,3.361.030,3.361.521,3.358.848,2025.07.25 4:32:36,3.361.762,0.00,0.00,-11 928.25
2025.07.25 4:32:54,1204752835,XAUUSD,buy,0.01,3.362.256,3.360.685,3.364.599,2025.07.25 4:36:42,3.360.685,0.00,0.00,-25 657.07
2025.07.25 4:33:24,1204755721,XAUUSD,buy,0.01,3.361.994,3.361.558,3.364.364,2025.07.25 4:34:41,3.361.527,0.00,0.00,-7 517.34
2025.07.25 4:33:55,1204757595,XAUUSD,sell,0.01,3.362.033,3.362.033,3.359.641,2025.07.25 4:41:13,3.359.641,0.00,0.00,38 955.57
2025.07.25 4:35:26,1204763214,XAUUSD,sell,0.01,3.361.105,3.362.036,3.358.905,2025.07.25 4:41:50,3.358.905,0.00,0.00,35 858.69
2025.07.25 4:35:47,1204764232,XAUUSD,buy,0.01,3.361.526,3.360.812,3.363.726,2025.07.25 4:36:42,3.360.812,0.00,0.00,-11 766.30
2025.07.25 4:36:18,1204767308,XAUUSD,buy,0.01,3.361.361,3.360.614,3.363.600,2025.07.25 4:39:01,3.360.614,0.00,0.00,-12 258.64
2025.07.25 4:46:53,1204823478,XAUUSD,sell,0.01,3.358.878,3.359.602,3.356.478,2025.07.25 4:47:27,3.359.602,0.00,0.00,-11 772.63
2025.07.25 4:50:24,1204841022,XAUUSD,sell,0.01,3.360.649,3.361.149,3.358.271,2025.07.25 4:51:25,3.361.149,0.00,0.00,-8 174.04
2025.07.25 4:50:55,1204843229,XAUUSD,sell,0.01,3.360.618,3.361.149,3.358.240,2025.07.25 4:51:25,3.361.149,0.00,0.00,-8 664.49
2025.07.25 4:56:28,1204868004,XAUUSD,buy,0.01,3.361.711,3.361.180,3.364.282,2025.07.25 4:56:56,3.361.180,0.00,0.00,-8 663.50
2025.07.25 4:56:58,1204871116,XAUUSD,buy,0.01,3.361.465,3.360.824,3.364.102,2025.07.25 4:57:43,3.360.824,0.00,0.00,-10 625.05
2025.07.25 4:58:29,1204876055,XAUUSD,buy,0.01,3.361.112,3.360.241,3.363.761,2025.07.25 5:10:17,3.360.241,0.00,0.00,-14 221.74
2025.07.25 5:04:03,1204892350,XAUUSD,buy,0.01,3.361.423,3.360.982,3.363.887,2025.07.25 5:06:43,3.360.982,0.00,0.00,-7 192.62
2025.07.25 5:04:33,1204893825,XAUUSD,buy,0.01,3.361.936,3.360.976,3.364.448,2025.07.25 5:06:43,3.360.968,0.00,0.00,-15 856.46
2025.07.25 5:05:04,1204894852,XAUUSD,buy,0.01,3.361.855,3.361.315,3.364.075,2025.07.25 5:06:06,3.361.283,0.00,0.00,-9 481.18
2025.07.25 5:06:35,1204900342,XAUUSD,buy,0.01,3.361.368,3.360.820,3.363.805,2025.07.25 5:08:22,3.360.820,0.00,0.00,-8 989.83
2025.07.25 5:10:07,1204915258,XAUUSD,buy,0.01,3.360.727,3.359.976,3.363.013,2025.07.25 5:11:17,3.359.934,0.00,0.00,-13 077.46
2025.07.25 5:13:39,1204928650,XAUUSD,sell,0.01,3.360.659,3.361.100,3.358.271,2025.07.25 5:14:01,3.361.155,0.00,0.00,-8 172.57
2025.07.25 5:14:40,1204934039,XAUUSD,sell,0.01,3.360.411,3.360.411,3.357.971,2025.07.25 5:37:21,3.357.971,0.00,0.00,39 756.15
2025.07.25 5:40:51,1205027171,XAUUSD,sell,0.01,3.358.266,3.358.266,3.355.976,2025.07.25 5:51:25,3.355.976,0.00,0.00,37 318.62
2025.07.25 5:49:25,1205063501,XAUUSD,buy,0.01,3.356.389,3.355.681,3.358.940,2025.07.25 5:51:28,3.355.436,0.00,0.00,-15 528.07
2025.07.25 5:49:55,1205066116,XAUUSD,buy,0.01,3.356.610,3.355.574,3.359.188,2025.07.25 5:51:28,3.355.574,0.00,0.00,-16 999.15
